Brix,Hardness,393.7,396.9,400.1,403.2,406.4,409.6,412.8,416,419.2,422.4,425.6,428.8,432,435.3,438.5,441.7,444.9,448.2,451.4,454.6,457.9,461.1,464.4,467.6,470.9,474.1,477.4,480.7,483.9,487.2,490.5,493.7,497,500.3,503.6,506.9,510.2,513.5,516.8,520.1,523.4,526.7,530,533.4,536.7,540,543.3,546.7,550,553.3,556.7,560,563.4,566.7,570.1,573.4,576.8,580.2,583.6,586.9,590.3,593.7,597.1,600.5,603.8,607.2,610.6,614,617.4,620.9,624.3,627.7,631.1,634.5,637.9,641.4,644.8,648.2,651.7,655.1,658.6,662,665.5,668.9,672.4,675.8,679.3,682.8,686.2,689.7,693.2,696.7,700.2,703.7,707.2,710.7,714.2,717.7,721.2,724.7,728.2,731.7,735.2,738.7,742.3,745.8,749.3,752.9,756.4,760,763.5,767.1,770.6,774.2,777.7,781.3,784.9,788.4,792,795.6,799.2,802.8,806.3,809.9,813.5,817.1,820.7,824.3,827.9,831.6,835.2,838.8,842.4,846,849.7,853.3,856.9,860.6,864.2,867.9,871.5,875.2,878.8,882.5,886.2,889.8,893.5,897.2,900.8,904.5,908.2,911.9,915.6,919.3,923,926.7,930.4,934.1,937.8,941.5,945.2,949,952.7,956.4,960.1,963.9,967.6,971.3,975.1,978.8,982.6,986.4,990.1,993.9,997.6,1001.4
12.1 ,4.4,0.157198705,0.142013545,0.131678356,0.125641024,0.122047418,0.118671538,0.115374569,0.113193949,0.111429034,0.109924661,0.108307099,0.107163181,0.105850281,0.104469749,0.10399619,0.103053525,0.102174268,0.101212506,0.100498874,0.09967732,0.099137511,0.098338943,0.097399137,0.096891017,0.096003351,0.095261646,0.094693387,0.093841179,0.093083513,0.092748,0.092040049,0.091268505,0.090578019,0.089938353,0.089357676,0.088960567,0.088280234,0.087902235,0.087467607,0.087031965,0.086273803,0.085971701,0.085347709,0.084934176,0.08442684,0.083978349,0.083531458,0.082908438,0.08243862,0.082150014,0.081788772,0.081100466,0.080730987,0.080281105,0.079835183,0.079356748,0.079085654,0.078735259,0.078485884,0.07809375,0.077759782,0.077393489,0.077236855,0.077048176,0.076962484,0.07698533,0.076912484,0.077122805,0.077520335,0.077951511,0.078642108,0.079282535,0.080267301,0.081347852,0.082369864,0.083537931,0.085109532,0.087017015,0.089309374,0.091629092,0.093820086,0.095975808,0.098554125,0.101780598,0.106089475,0.112304169,0.123025068,0.140264137,0.161904151,0.18476537,0.206658089,0.22696247,0.246035282,0.264132366,0.281385456,0.297657455,0.313350982,0.32847247,0.342900798,0.356209618,0.368571329,0.380126194,0.391864552,0.403196906,0.414705378,0.425620523,0.436285222,0.446258394,0.456149693,0.465393406,0.474499262,0.483600009,0.4921855,0.500537103,0.508660057,0.516236957,0.523939442,0.531412195,0.538751192,0.545583472,0.551604847,0.556869895,0.562041656,0.566895642,0.571105636,0.574708044,0.57736992,0.579367266,0.579684638,0.580554588,0.581235068,0.583017369,0.58421139,0.585650503,0.587572539,0.588790401,0.590270042,0.591496613,0.592131463,0.592535844,0.593400749,0.592942775,0.591939914,0.591147234,0.590750609,0.589928888,0.589774094,0.588935436,0.587423912,0.584163329,0.583783305,0.581440051,0.578675232,0.573743569,0.567630331,0.559310064,0.548913374,0.537029053,0.523960293,0.509558854,0.493366151,0.475268453,0.452155714,0.430968048,0.413015293,0.39901442,0.391643162,0.386312176,0.381888018,0.380847015,0.37999045,0.379383722,0.380964248,0.382249796,0.384597494,0.38918184
15.2 ,0,0.160660539,0.146489011,0.139229392,0.132399958,0.129095975,0.125354703,0.12257067,0.121618355,0.120061132,0.118357545,0.117105414,0.115756119,0.114306072,0.11332189,0.112149277,0.111706793,0.110451791,0.109755933,0.108855642,0.107549056,0.107098553,0.106014474,0.105243889,0.10411408,0.103361373,0.102531663,0.101612871,0.100823236,0.099639027,0.09911327,0.09817034,0.097222025,0.096656049,0.09580449,0.095013962,0.094477615,0.093625659,0.092911124,0.092275986,0.091651403,0.09085027,0.090396096,0.089676801,0.089108966,0.088495245,0.087955109,0.087473402,0.086695046,0.086154966,0.085735875,0.085125748,0.084572512,0.084085098,0.083417282,0.083056672,0.082386344,0.08188627,0.081442634,0.080971553,0.080533225,0.080096703,0.079700451,0.079315799,0.078844164,0.078385747,0.078153688,0.077672192,0.077148566,0.076941924,0.076518776,0.076246665,0.075756005,0.075548275,0.075175211,0.074900318,0.074597018,0.07425541,0.074011621,0.073893383,0.073642327,0.073471396,0.073329373,0.073415432,0.073592391,0.074091533,0.074857844,0.076613807,0.079587658,0.084008741,0.089533091,0.095767938,0.102716257,0.110266736,0.118628728,0.127477197,0.136849374,0.146690455,0.157139651,0.168065064,0.178923925,0.190002194,0.201232143,0.212938839,0.224924558,0.237162137,0.249648064,0.261935451,0.274094351,0.286562985,0.299143636,0.311376536,0.323919858,0.336233332,0.348589512,0.360733448,0.372899009,0.384792796,0.396898487,0.408792546,0.420091617,0.431122947,0.441527024,0.45142131,0.46128025,0.470686293,0.479291192,0.487236194,0.494595406,0.500555745,0.506458803,0.512562836,0.518718403,0.524748179,0.530102785,0.536292753,0.541386146,0.546924363,0.551889723,0.555680086,0.560230054,0.564181586,0.566565378,0.569422093,0.571522572,0.573749301,0.575935263,0.577931344,0.579191359,0.580319419,0.579149282,0.580617694,0.580124113,0.580448701,0.577019734,0.573033661,0.566908594,0.558511713,0.5489509,0.537843087,0.524922623,0.510778562,0.493814829,0.473285701,0.45385038,0.436087251,0.422829387,0.415916592,0.410771533,0.406682077,0.404991381,0.403999486,0.403590053,0.404894804,0.406694165,0.408862264,0.413880079
12.2 ,5,0.149194939,0.133722549,0.125081834,0.118083663,0.115766633,0.111965543,0.10831316,0.106719098,0.105150022,0.103926794,0.102894933,0.102052367,0.100018188,0.099854461,0.098842676,0.09837298,0.097313951,0.096594637,0.096047934,0.094888799,0.094529861,0.093754132,0.093158147,0.0926177,0.092085818,0.091419971,0.090808546,0.090219479,0.08927997,0.089021832,0.088421987,0.087629942,0.087159429,0.086393966,0.085976017,0.085403423,0.084922621,0.084556517,0.083775153,0.08340378,0.083055581,0.082516273,0.082116901,0.081696119,0.081306264,0.080699368,0.080223832,0.0798982,0.079374755,0.079007585,0.07868003,0.078130999,0.077741617,0.077172416,0.076969217,0.076404771,0.07605794,0.075609776,0.075364747,0.074972812,0.074647842,0.074134342,0.073960698,0.073674447,0.073207054,0.073047265,0.072752389,0.072629215,0.072524709,0.072391397,0.072492972,0.07256627,0.072802554,0.072948355,0.073323395,0.073682168,0.074200143,0.075030783,0.075983453,0.077038741,0.078139508,0.079372104,0.080988623,0.083033928,0.085892868,0.090035321,0.097503469,0.109633001,0.125857504,0.143832181,0.161953563,0.179376561,0.196650667,0.213276958,0.22948434,0.245253846,0.260870441,0.276207742,0.29089981,0.304959829,0.317973243,0.330801673,0.343643249,0.356248422,0.368541899,0.380752233,0.392482357,0.403752752,0.414979878,0.42582904,0.436059039,0.446364336,0.45611637,0.4658927,0.475408086,0.484754715,0.493677638,0.502477716,0.511301924,0.519471132,0.52698113,0.534263499,0.540809866,0.547145082,0.552785689,0.558199497,0.562517402,0.566004101,0.568408389,0.57053784,0.573435642,0.576144745,0.579513551,0.582131479,0.585199409,0.588048369,0.590356825,0.593008103,0.59472619,0.596421958,0.597917508,0.598586377,0.59884462,0.599105578,0.599476394,0.599594037,0.599705195,0.599760812,0.598656218,0.59613178,0.59666499,0.595282146,0.593759398,0.590497775,0.585317093,0.578063009,0.568354548,0.557764066,0.545487993,0.532158416,0.517462397,0.499302924,0.478208241,0.457314768,0.439552532,0.427009395,0.419505905,0.41420242,0.409953153,0.408261387,0.408036854,0.407526421,0.409357161,0.410628392,0.412165047,0.417955478
14.9 ,5.2,0.159856076,0.14794158,0.140232363,0.132495164,0.129823624,0.126221838,0.1232533,0.122247285,0.120636626,0.118853923,0.117832524,0.116597139,0.114598433,0.114279004,0.113339749,0.11298943,0.111712325,0.111023507,0.110059006,0.108928262,0.108650091,0.107337561,0.10678529,0.105857574,0.105248017,0.104363869,0.103472168,0.102929988,0.101725156,0.101201595,0.100313125,0.099643436,0.098726134,0.097864384,0.09713706,0.09670683,0.095918542,0.095439716,0.094485079,0.093862717,0.093238333,0.092742567,0.092301221,0.09169827,0.091095275,0.090406398,0.090060467,0.089302352,0.088730906,0.088254286,0.087822086,0.087073153,0.086606977,0.085882646,0.085444163,0.08484733,0.084466829,0.083838625,0.083565599,0.083006374,0.082556264,0.082071969,0.081665464,0.081089879,0.080734678,0.080413103,0.079853729,0.079527676,0.079014536,0.078724591,0.078453705,0.078058541,0.07782893,0.077494758,0.077272787,0.076989389,0.076790186,0.076644252,0.07675765,0.076909442,0.077076048,0.077388775,0.077990229,0.078857086,0.080211292,0.082244041,0.085945147,0.092213924,0.101245667,0.111904952,0.123291516,0.135299078,0.147616527,0.160253264,0.173187364,0.186351805,0.199653231,0.21328022,0.226781829,0.240165385,0.253075095,0.265792222,0.27873186,0.291885561,0.304697251,0.317666894,0.330526747,0.342913907,0.355381367,0.36753433,0.379543744,0.39148148,0.402896361,0.414343377,0.42568902,0.436796231,0.447695063,0.458423584,0.468874683,0.478999497,0.488393619,0.497310828,0.505957039,0.514281992,0.521993142,0.528892045,0.535174567,0.540673156,0.544984093,0.549199418,0.553668103,0.558528606,0.562831256,0.567228053,0.571802634,0.575885753,0.579330087,0.583575442,0.586224186,0.589085326,0.592133093,0.593489659,0.594937999,0.596450363,0.597453237,0.598828137,0.599335704,0.600371928,0.60078544,0.597678925,0.599612312,0.598605477,0.59740448,0.594237437,0.589031682,0.582961956,0.574469476,0.564220899,0.553085601,0.539145545,0.5244404,0.507546491,0.486523679,0.465682854,0.448754791,0.435680812,0.427991228,0.422667929,0.418727945,0.416765206,0.415627191,0.415756174,0.416678554,0.418562135,0.421252314,0.425455511
11.6 ,4.9,0.163536035,0.149619032,0.140742083,0.134156815,0.130716426,0.12928589,0.125163976,0.124576294,0.123179965,0.121539553,0.120786418,0.120387436,0.118117283,0.117764935,0.117137197,0.11652441,0.11596937,0.115618376,0.114394039,0.11354516,0.113339144,0.112256643,0.111642127,0.110781594,0.110343323,0.109647575,0.109168814,0.10839489,0.107387493,0.106856205,0.10632378,0.105719081,0.105047782,0.104593388,0.10399138,0.103477185,0.103032383,0.102519435,0.102030698,0.10153702,0.101143761,0.100608074,0.100245552,0.099590443,0.09922482,0.098692335,0.098304065,0.09776058,0.097315551,0.096905209,0.096501411,0.095838141,0.095533003,0.094987938,0.094572178,0.094019649,0.093657939,0.093281301,0.092948329,0.092549994,0.092141834,0.09175315,0.091474787,0.09110815,0.090868932,0.090723757,0.09045416,0.090636469,0.090559715,0.090743552,0.091041247,0.09137654,0.091823617,0.092222104,0.09270534,0.093282222,0.093856042,0.094938291,0.096164556,0.097339036,0.098314098,0.099269618,0.100447918,0.102322328,0.105055006,0.109342419,0.117773698,0.132258727,0.1523358,0.175236795,0.197815098,0.219403444,0.239738925,0.258983834,0.277355533,0.294732852,0.311527171,0.327869865,0.342965009,0.356979441,0.369999479,0.382297715,0.394439988,0.406145388,0.41791971,0.429042606,0.439528654,0.44955404,0.459693747,0.468958412,0.477850771,0.486683395,0.495066249,0.50347356,0.511441013,0.519541022,0.526824396,0.534266577,0.541321138,0.548306575,0.554212496,0.559890715,0.564894979,0.569591014,0.573922411,0.577565106,0.580400198,0.582468095,0.583269863,0.583906991,0.585383832,0.58705932,0.588286606,0.589874628,0.59186003,0.593427166,0.594443129,0.5960989,0.596880485,0.597252293,0.598031966,0.59757071,0.59699265,0.596676032,0.59561893,0.595588925,0.594402418,0.594089477,0.592801206,0.590001105,0.589616668,0.58708787,0.585054531,0.580684554,0.575418503,0.567668279,0.557913199,0.546416067,0.534923315,0.520848184,0.506501897,0.489674812,0.469386484,0.449540526,0.433133419,0.42092838,0.414132086,0.40953765,0.405364556,0.403612919,0.403205883,0.403470993,0.403962968,0.405759607,0.406970319,0.411756325
11.9 ,5.1,0.126766817,0.107594266,0.100981972,0.092526424,0.088618764,0.085022087,0.081682769,0.080130794,0.078727134,0.076787475,0.075533237,0.074541866,0.072678606,0.072344015,0.071138355,0.070346059,0.069643561,0.069344372,0.068166546,0.067449968,0.067144368,0.066584858,0.065936508,0.065635454,0.065187921,0.06466148,0.064371735,0.063865984,0.063149656,0.063054693,0.062551576,0.06218687,0.061732622,0.061334187,0.060839901,0.060574006,0.060232522,0.059898835,0.059654705,0.059192926,0.058842479,0.058546122,0.058253162,0.057888012,0.057567113,0.057319803,0.057101224,0.056662037,0.05633908,0.056185327,0.055821648,0.055393734,0.055245556,0.054845997,0.054599352,0.054297317,0.054119362,0.053786847,0.053688507,0.05343902,0.053115954,0.052922537,0.052744255,0.052617334,0.052506979,0.052459849,0.052435832,0.052385605,0.052562457,0.05264097,0.05298866,0.053369784,0.053861997,0.054297852,0.054927375,0.055518163,0.056348874,0.057481748,0.058809025,0.060183083,0.061543366,0.062971977,0.064801529,0.067074926,0.070121434,0.074535688,0.08256831,0.095947104,0.114068976,0.133805615,0.153445498,0.17209974,0.190210091,0.20769191,0.224586808,0.240876482,0.256911484,0.27279526,0.288048128,0.302202977,0.315527032,0.328516249,0.341262126,0.353808048,0.366361114,0.378649253,0.390490784,0.401610895,0.412861902,0.423424076,0.433834904,0.443758601,0.453683756,0.463366501,0.472601528,0.481670568,0.490450766,0.499402636,0.507565545,0.515838848,0.522966764,0.529754604,0.536153075,0.542190908,0.547784428,0.552548992,0.556163037,0.559710173,0.561232951,0.562949892,0.565530258,0.568125851,0.570766137,0.573035342,0.575722915,0.578049445,0.580345517,0.582075061,0.583505997,0.584913125,0.586455464,0.586121034,0.586171515,0.586103399,0.586313518,0.585989925,0.585733395,0.585849821,0.585265594,0.582388407,0.582424619,0.58077912,0.578717063,0.574435019,0.568956417,0.561363905,0.550903129,0.5395643,0.526978479,0.512582742,0.49715564,0.478881535,0.456463411,0.43460373,0.416824483,0.403760504,0.396088754,0.390570055,0.386527342,0.384675979,0.383352218,0.384304997,0.384666195,0.387006803,0.389509811,0.394255726
11.4 ,4.2,0.15480826,0.136688251,0.127999709,0.121277067,0.118142738,0.114132073,0.110910078,0.109362851,0.107823629,0.106093724,0.104902947,0.104091536,0.102189378,0.101192925,0.100383464,0.099500601,0.098394098,0.097780854,0.096660616,0.095682082,0.095380335,0.094162366,0.093582502,0.092593521,0.092326758,0.091799638,0.090907745,0.090250269,0.089217807,0.088958124,0.088166007,0.087647519,0.086925609,0.086222596,0.085561774,0.085131913,0.084587424,0.083902299,0.083284034,0.082850936,0.082393319,0.081895094,0.081459613,0.081075772,0.080524729,0.080053395,0.079518528,0.079063861,0.078482623,0.078198826,0.077652166,0.07719129,0.076855759,0.076271,0.075978132,0.075645575,0.075244946,0.074894424,0.074679902,0.074442858,0.074057562,0.07405939,0.07410796,0.074238976,0.074565606,0.075102533,0.075794533,0.07668843,0.07810387,0.079475694,0.081384813,0.083217186,0.085602639,0.087827328,0.090369946,0.092743853,0.095762981,0.099008024,0.102656048,0.105934616,0.108655926,0.110958022,0.113495892,0.116833236,0.121323755,0.12855017,0.142419091,0.165564113,0.195144018,0.226257253,0.254882446,0.280700227,0.303875601,0.324982151,0.344529976,0.362452611,0.379322867,0.395354587,0.410117191,0.423279651,0.435147557,0.446023135,0.456709446,0.467140444,0.477199081,0.487165709,0.496261906,0.504371583,0.513060429,0.520926859,0.528355566,0.535812093,0.542306684,0.549048014,0.555874726,0.562390897,0.568308999,0.574077563,0.57981493,0.585168952,0.589796965,0.594144318,0.5974426,0.600969674,0.603893141,0.605897804,0.607315418,0.607417042,0.606695909,0.60589251,0.606049307,0.606650785,0.607245535,0.607088809,0.608312347,0.608684586,0.608869018,0.609516069,0.609417325,0.609219491,0.609680709,0.60802696,0.606703492,0.605305279,0.603913501,0.603008211,0.601672066,0.599814023,0.598360175,0.594285631,0.594275019,0.591152221,0.588059828,0.583331621,0.576633367,0.567919756,0.557073665,0.544967287,0.531170307,0.51554432,0.499785454,0.480361279,0.458013249,0.435435961,0.416653148,0.403271761,0.395540786,0.390383397,0.386394386,0.384506559,0.383374371,0.383861137,0.384948217,0.38684991,0.389112642,0.394228754
12.8 ,4.5,0.144017044,0.126301633,0.117551067,0.111203094,0.107799722,0.104088218,0.100140344,0.100257332,0.097717843,0.09545141,0.09441066,0.09339184,0.09170292,0.09090078,0.090087459,0.089146198,0.088546427,0.08757394,0.086657829,0.085814416,0.085320693,0.08466893,0.083938443,0.083247462,0.083054317,0.082223745,0.08158279,0.081216406,0.080188172,0.079898791,0.07918744,0.078493047,0.078163026,0.077407625,0.076970956,0.076381493,0.075815207,0.075604133,0.074873129,0.074229636,0.073893864,0.073587784,0.073239505,0.07276797,0.072443033,0.07189673,0.071614195,0.071112791,0.070802595,0.070468873,0.070074628,0.069577485,0.069294642,0.068857428,0.068540782,0.068138862,0.067721518,0.067371142,0.067116231,0.066797479,0.066431809,0.066146849,0.065862705,0.065593749,0.065361582,0.065351298,0.065099122,0.065182418,0.065159554,0.065261402,0.065523842,0.065907197,0.066343098,0.066857969,0.067446359,0.068355401,0.069381257,0.070846071,0.072766374,0.074929896,0.077409103,0.08016319,0.083663257,0.087632411,0.092753016,0.099497471,0.109690922,0.124365829,0.141867666,0.160059809,0.177928808,0.1953891,0.212319426,0.228849929,0.245049563,0.260754858,0.276254749,0.291657567,0.306461162,0.320476373,0.333808283,0.346769608,0.359531993,0.372360943,0.385262746,0.397583814,0.409769167,0.421263843,0.432606253,0.443821062,0.454431233,0.465089355,0.475183203,0.485134985,0.494942468,0.504186779,0.513320907,0.522248519,0.530807739,0.539185695,0.546496277,0.553811314,0.560231808,0.566122187,0.571928895,0.576638884,0.580314156,0.583262555,0.585010665,0.586597373,0.588843129,0.591305498,0.593828215,0.595889415,0.598553765,0.600993972,0.602891431,0.604510152,0.605971667,0.607494671,0.608750567,0.608502214,0.608517662,0.608460065,0.607727948,0.607387429,0.606611138,0.605701622,0.604933527,0.601013204,0.601546918,0.599359893,0.596906493,0.592556269,0.586443772,0.578686548,0.568468659,0.555953452,0.542546004,0.527432104,0.510888457,0.492421506,0.469432683,0.447155702,0.428230525,0.414855234,0.407028676,0.401627869,0.397212627,0.395331935,0.394085895,0.394647235,0.395495222,0.397759171,0.400664612,0.405425284
12.9 ,3.9,0.152017869,0.136069266,0.127686249,0.119386065,0.11757045,0.114052281,0.111096655,0.109850896,0.107473906,0.106194433,0.104748975,0.104529285,0.102519727,0.101684481,0.100545314,0.100369655,0.099443068,0.098874523,0.097677416,0.097084752,0.096856506,0.095991223,0.095170133,0.094455292,0.094011341,0.09332607,0.092587595,0.09195687,0.091186677,0.090935445,0.090043984,0.089509764,0.08887185,0.088212317,0.087605909,0.087219781,0.086585266,0.086189298,0.08560402,0.085097716,0.08455679,0.084268321,0.083810081,0.083354407,0.082884296,0.082452248,0.081968941,0.081510193,0.080962934,0.080681436,0.08014712,0.079705128,0.079395351,0.078842189,0.078505801,0.078000314,0.077621363,0.077269142,0.0769345,0.076522326,0.076077939,0.075750895,0.075420699,0.075027048,0.074714152,0.074502464,0.074078962,0.073891601,0.073739791,0.073491594,0.073482416,0.073332955,0.073434373,0.073279371,0.073276609,0.073330954,0.073487132,0.073813061,0.074278294,0.074860051,0.075450456,0.076217049,0.077311117,0.0787929,0.081057886,0.084265373,0.090086896,0.099426447,0.112121398,0.126350442,0.140827501,0.155243617,0.169543706,0.183917386,0.198150942,0.212114828,0.226177902,0.240314462,0.254146435,0.267363866,0.280110646,0.292648536,0.305187925,0.317797507,0.330572051,0.34295567,0.355022229,0.366711214,0.378484177,0.390124544,0.401267591,0.412578174,0.423506714,0.434053072,0.444508127,0.454809967,0.464897346,0.47487022,0.484624002,0.494044693,0.502436332,0.510672215,0.518288426,0.52562426,0.532322847,0.538348844,0.543742112,0.548264416,0.551385635,0.554504969,0.557784006,0.561740826,0.565433091,0.568502253,0.572507423,0.575941146,0.579090581,0.581878737,0.58419488,0.586210282,0.588825193,0.58964394,0.590221173,0.591289793,0.591748678,0.59232352,0.592647167,0.592628742,0.592384574,0.589555839,0.590750021,0.589270045,0.587370612,0.584003156,0.578913113,0.571695891,0.562351465,0.551189891,0.539529069,0.525141178,0.5102124,0.492756883,0.471768809,0.45113451,0.434165269,0.421997937,0.414902198,0.409553957,0.40522228,0.404185468,0.40308732,0.4028492,0.403867776,0.406406312,0.408356899,0.413449195
